question_id,grounding_grounding_sam,grounding_grounding_sam_processed,grounding_grounding_sam_mean,grounding_qwen_vl,grounding_qwen_vl_processed,grounding_qwen_vl_mean,grounding_llama32_11b,grounding_llama32_11b_processed,grounding_llama32_11b_mean,grounding_gemini,grounding_gemini_processed,grounding_gemini_mean
3268492,"[0.9235922694206238, 0.9235922694206238, 0.9253649115562439, 0.9235922694206238, 0.8104788661003113, 0.9253649115562439, 0.9235922694206238, 0.9253649115562439, 0.9235922694206238, 0.9253649115562439, 0.9253649115562439, 0.9235922694206238, 0.9253649115562439, 0.9235922694206238, 0.9139840602874756, 0.9235922694206238, 0.9235922694206238, 0.39024344086647034, 0.9235922694206238, 0.9235922694206238]","[0.9235922694206238, 0.9235922694206238, 0.9253649115562439, 0.9235922694206238, 0.8104788661003113, 0.9253649115562439, 0.9235922694206238, 0.9253649115562439, 0.9235922694206238, 0.9253649115562439, 0.9253649115562439, 0.9235922694206238, 0.9253649115562439, 0.9235922694206238, 0.9139840602874756, 0.9235922694206238, 0.9235922694206238, 0.39024344086647034, 0.9235922694206238, 0.9235922694206238]",0.8913205400109291,"['No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0,"['Yes', 'Yes', 'Yes', 'Yes', 'No', 'Yes\n', 'Yes', 'Yes\n', 'Yes', 'Yes\n', 'Yes', 'Yes', 'Yes\n', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']","['yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",0.95
3271052,"[0.7185943722724915, 0.7201715111732483, 0.6814088821411133, 0.6843695044517517, 0.7141298651695251, 0.7803278565406799, 0.7352616190910339, 0.7322090864181519, 0.7343100905418396, 0.5709893107414246, 0.563978374004364, 0.6671476364135742, 0.6687721014022827, 0.6027632355690002, 0.723700225353241, 0.5810059309005737, 0.7283620238304138, 0.7375364303588867, 0.6614856719970703, 0.7320175170898438]","[0.7185943722724915, 0.7201715111732483, 0.6814088821411133, 0.6843695044517517, 0.7141298651695251, 0.7803278565406799, 0.7352616190910339, 0.7322090864181519, 0.7343100905418396, 0.5709893107414246, 0.563978374004364, 0.6671476364135742, 0.6687721014022827, 0.6027632355690002, 0.723700225353241, 0.5810059309005737, 0.7283620238304138, 0.7375364303588867, 0.6614856719970703, 0.7320175170898438]",0.6869270622730255,"['Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",0.95,"['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Not sure', 'Yes', 'Yes', 'No', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",0.9
3273281,"[0.9709092378616333, 0.5130432844161987, 0.6772605776786804, 0.9709092378616333, 0.9709092378616333, 0.9709092378616333, 0.9709092378616333, 0.5130432844161987, 0.9709092378616333, 0.9709092378616333, 0.9473810195922852, 0.9709092378616333, 0.9709092378616333, 0.9709092378616333, 0.9709092378616333, 0.8918110132217407, 0.9709092378616333, 0.9709092378616333, 0.9447912573814392, 0.9709092378616333]","[0.9709092378616333, 0.5130432844161987, 0.6772605776786804, 0.9709092378616333, 0.9709092378616333, 0.9709092378616333, 0.9709092378616333, 0.5130432844161987, 0.9709092378616333, 0.9709092378616333, 0.9473810195922852, 0.9709092378616333, 0.9709092378616333, 0.9709092378616333, 0.9709092378616333, 0.8918110132217407, 0.9709092378616333, 0.9709092378616333, 0.9447912573814392, 0.9709092378616333]",0.9040029883384705,"['No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0,"['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0
3278432,"[0.8162599205970764, 0.8438951373100281, 0.7851439118385315, 0.8505927920341492, 0.845432698726654, 0.7851439118385315, 0.6935767531394958, 0.7851439118385315, 0.8161134123802185, 0.7943849563598633, 0.8429924845695496, 0.842863142490387, 0.8475897312164307, 0.7851439118385315, 0.8392075896263123, 0.7799928784370422, 0.8478417992591858, 0.8426043391227722, 0.7652426362037659, 0.8475897312164307]","[0.8162599205970764, 0.8438951373100281, 0.7851439118385315, 0.8505927920341492, 0.845432698726654, 0.7851439118385315, 0.6935767531394958, 0.7851439118385315, 0.8161134123802185, 0.7943849563598633, 0.8429924845695496, 0.842863142490387, 0.8475897312164307, 0.7851439118385315, 0.8392075896263123, 0.7799928784370422, 0.8478417992591858, 0.8426043391227722, 0.7652426362037659, 0.8475897312164307]",0.8128377825021744,"['Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no']",0.05,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0,"['Yes', 'Yes', 'Yes', 'Yes', 'Yes\n', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0
3278781,"[0.8912444114685059, 0.8912444114685059, 0.8955226540565491, 0.8912444114685059, 0.8912444114685059, 0.8955226540565491, 0.8912444114685059, 0.8255897164344788, 0.8632764220237732, 0.8912444114685059, 0.8912444114685059, 0.8912444114685059, 0.8912444114685059, 0.8912444114685059, 0.8955226540565491, 0.8955226540565491, 0.8912444114685059, 0.8955226540565491, 0.8912444114685059, 0.8912444114685059]","[0.8912444114685059, 0.8912444114685059, 0.8955226540565491, 0.8912444114685059, 0.8912444114685059, 0.8955226540565491, 0.8912444114685059, 0.8255897164344788, 0.8632764220237732, 0.8912444114685059, 0.8912444114685059, 0.8912444114685059, 0.8912444114685059, 0.8912444114685059, 0.8955226540565491, 0.8955226540565491, 0.8912444114685059, 0.8955226540565491, 0.8912444114685059, 0.8912444114685059]",0.8876328378915787,"['No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0,"['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0
3289351,"[0.2881683111190796, 0.26798248291015625, 0.26759952306747437, 0.2846754193305969, 0.276104599237442, 0.2705765962600708, 0.2693256139755249, 0.2749350070953369, 0.18847329914569855, 0.09318170696496964, 0.2768860161304474, 0.28547152876853943, 0.2884688675403595, 0.2878679037094116, 0.27953338623046875, 0.29757198691368103, 0.2879680097103119, 0.25832599401474, 0.29007506370544434, 0.3006429076194763]","[0.2881683111190796, 0.26798248291015625, 0.26759952306747437, 0.2846754193305969, 0.276104599237442, 0.2705765962600708, 0.2693256139755249, 0.2749350070953369, 0.18847329914569855, 0.09318170696496964, 0.2768860161304474, 0.28547152876853943, 0.2884688675403595, 0.2878679037094116, 0.27953338623046875, 0.29757198691368103, 0.2879680097103119, 0.25832599401474, 0.29007506370544434, 0.3006429076194763]",0.2666917111724615,"['No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,"['No<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['no', 'yes', 'no', 'no', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'no', 'yes', 'yes']",0.7,"['Yes', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No', 'No', 'Yes', 'No', 'No', 'Yes', 'No', 'No', 'No', 'Yes', 'No', 'Yes', 'No', 'No']","['yes', 'no', 'no', 'yes', 'yes', 'yes', 'no', 'no', 'yes', 'no', 'no', 'yes', 'no', 'no', 'no', 'yes', 'no', 'yes', 'no', 'no']",0.4
3293510,"[0.9003546833992004, 0.8699357509613037, 0.8136088848114014, 0.8648820519447327, 0.8444089889526367, 0.6952345967292786, 0.49202030897140503, 0.6961649656295776, 0.8168451189994812, 0.8139049410820007, 0.8139049410820007, 0.8139049410820007, 0.6383845806121826, 0.8139049410820007, 0.7767922878265381, 0.8648820519447327, 0.6124835014343262, 0.6052159070968628, 0.8237541317939758, 0.9003546833992004]","[0.9003546833992004, 0.8699357509613037, 0.8136088848114014, 0.8648820519447327, 0.8444089889526367, 0.6952345967292786, 0.49202030897140503, 0.6961649656295776, 0.8168451189994812, 0.8139049410820007, 0.8139049410820007, 0.8139049410820007, 0.6383845806121826, 0.8139049410820007, 0.7767922878265381, 0.8648820519447327, 0.6124835014343262, 0.6052159070968628, 0.8237541317939758, 0.9003546833992004]",0.7735471129417419,"['Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,"['Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'no', 'no', 'yes', 'yes', 'yes', 'yes', 'yes']",0.8,"['Yes\n', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes\n', 'Yes', 'Yes\n', 'Yes\n', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'No', 'Yes\n', 'Yes', 'Yes', 'Yes', 'Yes\n']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes']",0.95
3296340,"[0.45556193590164185, 0.37022536993026733, 0.27144479751586914, 0.45556193590164185, 0.27144479751586914, 0.45501700043678284, 0.49226441979408264, 0.45501700043678284, 0.45556193590164185, 0.45501700043678284, 0.45501700043678284, 0.21967212855815887, 0.45556193590164185, 0.45556193590164185, 0.45556193590164185, 0.45556193590164185, 0.45556193590164185, 0.662687361240387, 0.3078780174255371, 0.45556193590164185]","[0.45556193590164185, 0.37022536993026733, 0.27144479751586914, 0.45556193590164185, 0.27144479751586914, 0.45501700043678284, 0.49226441979408264, 0.45501700043678284, 0.45556193590164185, 0.45501700043678284, 0.45501700043678284, 0.21967212855815887, 0.45556193590164185, 0.45556193590164185, 0.45556193590164185, 0.45556193590164185, 0.45556193590164185, 0.662687361240387, 0.3078780174255371, 0.45556193590164185]",0.42578711584210394,"['No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.05,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0,"['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0
3300250,"[0.8288003206253052, 0.8288003206253052, 0.41970741748809814, 0.5008115768432617, 0.8288003206253052, 0.41970741748809814, 0.8715841770172119, 0.8288003206253052, 0.8288003206253052, 0.9039745330810547, 0.9005298018455505, 0.8539127111434937, 0.9241418242454529, 0.9135223627090454, 0.8539127111434937, 0.5008115768432617, 0.9046505093574524, 0.8388118147850037, 0.41970741748809814, 0.8288003206253052]","[0.8288003206253052, 0.8288003206253052, 0.41970741748809814, 0.5008115768432617, 0.8288003206253052, 0.41970741748809814, 0.8715841770172119, 0.8288003206253052, 0.8288003206253052, 0.9039745330810547, 0.9005298018455505, 0.8539127111434937, 0.9241418242454529, 0.9135223627090454, 0.8539127111434937, 0.5008115768432617, 0.9046505093574524, 0.8388118147850037, 0.41970741748809814, 0.8288003206253052]",0.7599293887615204,"['No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'Not sure<|im_end|>', 'Not sure<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>', 'No<|im_end|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0,"['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'No', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",0.95
3309520,"[0.6190107464790344, 0.5358878970146179, 0.6017690896987915, 0.6347697377204895, 0.4368622601032257, 0.611961841583252, 0.6498008370399475, 0.5861083269119263, 0.572424054145813, 0.8325091600418091, 0.6353355646133423, 0.5432570576667786, 0.5736187100410461, 0.5876473188400269, 0.6388352513313293, 0.5761246681213379, 0.6854233145713806, 0.6982265710830688, 0.6814088821411133, 0.6027632355690002]","[0.6190107464790344, 0.5358878970146179, 0.6017690896987915, 0.6347697377204895, 0.4368622601032257, 0.611961841583252, 0.6498008370399475, 0.5861083269119263, 0.572424054145813, 0.8325091600418091, 0.6353355646133423, 0.5432570576667786, 0.5736187100410461, 0.5876473188400269, 0.6388352513313293, 0.5761246681213379, 0.6854233145713806, 0.6982265710830688, 0.6814088821411133, 0.6027632355690002]",0.6151872262358665,"['Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'No<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Not sure<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>', 'Yes<|im_end|>']","['yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'no', 'yes', 'yes', 'yes']",0.85,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",1.0,"['Yes', 'Yes\n', 'Yes', 'Yes', 'Yes', 'Yes\n', 'Yes', 'Yes', 'Yes\n', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'No', 'Yes', 'Yes', 'Yes\n', 'Yes\n', 'Yes']","['yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes']",0.95
