question_id,grounding_biomedclip,grounding_biomedclip_processed,grounding_biomedclip_mean,grounding_llama32_11b,grounding_llama32_11b_processed,grounding_llama32_11b_mean,grounding_qwen_vl,grounding_qwen_vl_processed,grounding_qwen_vl_mean
12524,"[33.90448760986328, 26.396438598632812, 24.54825210571289, 34.361045837402344, 26.845609664916992, 23.749584197998047, 25.72661590576172, 23.826335906982422, 26.310930252075195, 24.574106216430664, 15.349493026733398, 35.40963363647461, 15.349493026733398, 29.98101043701172, 29.899150848388672, 27.946495056152344, 15.349493026733398, 23.874557495117188, 29.899150848388672, 25.64491844177246]","[33.90448760986328, 26.396438598632812, 24.54825210571289, 34.361045837402344, 26.845609664916992, 23.749584197998047, 25.72661590576172, 23.826335906982422, 26.310930252075195, 24.574106216430664, 15.349493026733398, 35.40963363647461, 15.349493026733398, 29.98101043701172, 29.899150848388672, 27.946495056152344, 15.349493026733398, 23.874557495117188, 29.899150848388672, 25.64491844177246]",25.947340106964113,"['No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', '**Yes**<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', '**Yes**<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', '**Yes**<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', '**Yes**<|eot_id|>', 'Yes.<|eot_id|>']","['no', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'no', 'no', 'no', 'yes', 'yes']",0.7,"['No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0
12525,"[25.84929847717285, 32.088253021240234, 25.984298706054688, 25.97105598449707, 25.450149536132812, 26.310930252075195, 24.376256942749023, 31.890426635742188, 13.183144569396973, 28.47356605529785, 26.310930252075195, 26.7054443359375, 29.674606323242188, 26.310930252075195, 13.017080307006836, 31.25035858154297, 26.7054443359375, 28.955780029296875, 26.310930252075195, 31.920909881591797]","[25.84929847717285, 32.088253021240234, 25.984298706054688, 25.97105598449707, 25.450149536132812, 26.310930252075195, 24.376256942749023, 31.890426635742188, 13.183144569396973, 28.47356605529785, 26.310930252075195, 26.7054443359375, 29.674606323242188, 26.310930252075195, 13.017080307006836, 31.25035858154297, 26.7054443359375, 28.955780029296875, 26.310930252075195, 31.920909881591797]",26.33698973655701,"['Yes.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>']","['yes', 'no', 'no', 'no', 'yes', 'yes', 'no', 'no', 'no', 'yes', 'yes', 'yes', 'no', 'yes', 'no', 'no', 'yes', 'yes', 'yes', 'no']",0.5,"['No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0
12526,"[19.03142738342285, 31.329608917236328, 28.1339111328125, 10.864236831665039, 15.349493026733398, 24.572402954101562, 39.026981353759766, 25.94474220275879, 34.361045837402344, 24.676681518554688, 31.158754348754883, 20.779590606689453, 26.310930252075195, 30.92418670654297, 16.532958984375, 26.310930252075195, 15.349493026733398, 26.310930252075195, 37.38276290893555, 29.59222412109375]","[19.03142738342285, 31.329608917236328, 28.1339111328125, 10.864236831665039, 15.349493026733398, 24.572402954101562, 39.026981353759766, 25.94474220275879, 34.361045837402344, 24.676681518554688, 31.158754348754883, 20.779590606689453, 26.310930252075195, 30.92418670654297, 16.532958984375, 26.310930252075195, 15.349493026733398, 26.310930252075195, 37.38276290893555, 29.59222412109375]",25.697164630889894,"['No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', '**Yes**<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['no', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'no', 'yes', 'no', 'no', 'no', 'yes', 'no', 'yes', 'yes', 'no', 'yes', 'yes', 'yes']",0.6,"['No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0
12527,"[25.55324935913086, 25.768104553222656, 29.22754669189453, 29.75658416748047, 13.136590957641602, 28.12703514099121, 29.899150848388672, 26.310930252075195, 33.964988708496094, 26.310930252075195, 26.310930252075195, 30.350126266479492, 34.361045837402344, 26.116413116455078, 33.247840881347656, 30.70867347717285, 28.27975845336914, 29.851070404052734, 36.99616622924805, 27.616086959838867]","[25.55324935913086, 25.768104553222656, 29.22754669189453, 29.75658416748047, 13.136590957641602, 28.12703514099121, 29.899150848388672, 26.310930252075195, 33.964988708496094, 26.310930252075195, 26.310930252075195, 30.350126266479492, 34.361045837402344, 26.116413116455078, 33.247840881347656, 30.70867347717285, 28.27975845336914, 29.851070404052734, 36.99616622924805, 27.616086959838867]",28.594661140441893,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', '**Answer:** No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'no', 'no']",0.7,"['No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0
12528,"[31.130970001220703, 29.10788345336914, 26.310930252075195, 30.045639038085938, 25.456737518310547, 26.310930252075195, 38.340118408203125, 33.22322463989258, 32.66386032104492, 34.349586486816406, 33.01160430908203, 21.696645736694336, 37.66553497314453, 24.047630310058594, 25.84723663330078, 30.499128341674805, 25.317325592041016, 35.040863037109375, 15.338685035705566]","[31.130970001220703, 29.10788345336914, 26.310930252075195, 30.045639038085938, 25.456737518310547, 26.310930252075195, 38.340118408203125, 33.22322463989258, 32.66386032104492, 34.349586486816406, 33.01160430908203, 21.696645736694336, 37.66553497314453, 24.047630310058594, 25.84723663330078, 30.499128341674805, 25.317325592041016, 35.040863037109375, 15.338685035705566]",29.231817596837093,"['**Answer:** No<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', '**Yes**<|eot_id|>', '**Yes**<|eot_id|>', '**Yes**<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', '**Yes**<|eot_id|>', 'No.<|eot_id|>', '**Yes**<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>']","['no', 'no', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'no', 'yes', 'no', 'yes', 'no', 'yes', 'no', 'no', 'yes', 'yes', 'no']",0.5,"['No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0
12529,"[26.6546573638916, 26.603954315185547, 32.82889175415039, 25.188501358032227, 26.116413116455078, 30.165178298950195, 23.031150817871094, 26.569196701049805, 26.7054443359375, 33.706512451171875, 29.120891571044922, 21.674907684326172, 28.2789363861084, 22.071182250976562, 25.768104553222656, 31.95670509338379, 29.501506805419922, 28.176185607910156, 26.341617584228516, 25.983577728271484]","[26.6546573638916, 26.603954315185547, 32.82889175415039, 25.188501358032227, 26.116413116455078, 30.165178298950195, 23.031150817871094, 26.569196701049805, 26.7054443359375, 33.706512451171875, 29.120891571044922, 21.674907684326172, 28.2789363861084, 22.071182250976562, 25.768104553222656, 31.95670509338379, 29.501506805419922, 28.176185607910156, 26.341617584228516, 25.983577728271484]",27.322175788879395,"['Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', '**No**<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', '**Answer:** Yes<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'no', 'yes', 'yes', 'yes', 'no', 'no', 'no', 'yes', 'no', 'no', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'no', 'no', 'yes']",0.55,"['No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0
12530,"[20.74216079711914, 26.310930252075195, 25.64491844177246, 26.457061767578125, 15.349493026733398, 30.022905349731445, 16.532958984375, 28.099853515625, 25.408946990966797, 15.349493026733398, 32.42684555053711, 16.532958984375, 24.540225982666016, 35.333438873291016, 15.349493026733398, 12.882204055786133, 25.768104553222656, 15.349493026733398, 24.267196655273438, 29.899150848388672]","[20.74216079711914, 26.310930252075195, 25.64491844177246, 26.457061767578125, 15.349493026733398, 30.022905349731445, 16.532958984375, 28.099853515625, 25.408946990966797, 15.349493026733398, 32.42684555053711, 16.532958984375, 24.540225982666016, 35.333438873291016, 15.349493026733398, 12.882204055786133, 25.768104553222656, 15.349493026733398, 24.267196655273438, 29.899150848388672]",23.11339168548584,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', '**Yes**<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', '**Yes**<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'no', 'no', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'no', 'no', 'no', 'no', 'yes', 'no', 'yes', 'yes']",0.6,"['No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0
12531,"[26.30075454711914, 32.10627746582031, 25.18091583251953, 15.349493026733398, 14.8907470703125, 32.37626647949219, 14.8907470703125, 24.01461410522461, 23.860790252685547, 16.532958984375, 16.57229232788086, 22.43697738647461, 11.949895858764648, 15.349493026733398, 23.9974365234375, 13.04118824005127, 17.002347946166992, 16.57229232788086, 32.52259826660156, 22.06304931640625]","[26.30075454711914, 32.10627746582031, 25.18091583251953, 15.349493026733398, 14.8907470703125, 32.37626647949219, 14.8907470703125, 24.01461410522461, 23.860790252685547, 16.532958984375, 16.57229232788086, 22.43697738647461, 11.949895858764648, 15.349493026733398, 23.9974365234375, 13.04118824005127, 17.002347946166992, 16.57229232788086, 32.52259826660156, 22.06304931640625]",20.850556802749633,"['No<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', '**Yes**<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', '**Yes**<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', '**Yes**<|eot_id|>', 'Yes.<|eot_id|>']","['no', 'no', 'yes', 'no', 'no', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",0.75,"['No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0
12532,"[26.7054443359375, 29.899150848388672, 27.382585525512695, 37.40867233276367, 36.89292907714844, 28.94959259033203, 36.27119445800781, 32.62639617919922, 25.18091583251953, 34.830810546875, 36.65684509277344, 31.022830963134766, 33.97622299194336, 34.58154296875, 35.00358581542969, 35.00084686279297, 38.96440887451172, 35.268306732177734, 18.506824493408203, 36.336822509765625]","[26.7054443359375, 29.899150848388672, 27.382585525512695, 37.40867233276367, 36.89292907714844, 28.94959259033203, 36.27119445800781, 32.62639617919922, 25.18091583251953, 34.830810546875, 36.65684509277344, 31.022830963134766, 33.97622299194336, 34.58154296875, 35.00358581542969, 35.00084686279297, 38.96440887451172, 35.268306732177734, 18.506824493408203, 36.336822509765625]",32.5732964515686,"['**Yes**<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', '**Yes**<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'no', 'yes', 'no', 'no', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'no', 'yes', 'yes', 'yes', 'no', 'yes']",0.65,"['No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0
12533,"[29.899150848388672, 31.295631408691406, 16.532958984375, 20.893369674682617, 15.349493026733398, 25.740446090698242, 28.654403686523438, 26.310930252075195, 15.349493026733398, 24.25074005126953, 33.049461364746094, 25.64491844177246, 27.28304672241211, 24.065898895263672, 32.18186950683594, 16.532958984375, 27.050336837768555, 15.349493026733398, 26.116413116455078, 26.310930252075195]","[29.899150848388672, 31.295631408691406, 16.532958984375, 20.893369674682617, 15.349493026733398, 25.740446090698242, 28.654403686523438, 26.310930252075195, 15.349493026733398, 24.25074005126953, 33.049461364746094, 25.64491844177246, 27.28304672241211, 24.065898895263672, 32.18186950683594, 16.532958984375, 27.050336837768555, 15.349493026733398, 26.116413116455078, 26.310930252075195]",24.39309720993042,"['Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', '**Yes**<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', '**Yes**<|eot_id|>', 'Yes.<|eot_id|>', '**Yes**<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', '**Yes**<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>', 'Yes.<|eot_id|>']","['yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'no', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes', 'yes']",0.9,"['No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0
12534,"[14.899913787841797, 12.121541976928711, 17.393539428710938, 15.801661491394043, 15.282980918884277, 11.899590492248535, 19.407590866088867, 10.377878189086914, 15.798133850097656, 14.966609954833984, 10.167353630065918, 13.186629295349121, 16.11376190185547, 11.887084007263184, 13.016450881958008, 15.662884712219238, 14.553557395935059, 13.588930130004883, 9.872505187988281, 15.874373435974121]","[14.899913787841797, 12.121541976928711, 17.393539428710938, 15.801661491394043, 15.282980918884277, 11.899590492248535, 19.407590866088867, 10.377878189086914, 15.798133850097656, 14.966609954833984, 10.167353630065918, 13.186629295349121, 16.11376190185547, 11.887084007263184, 13.016450881958008, 15.662884712219238, 14.553557395935059, 13.588930130004883, 9.872505187988281, 15.874373435974121]",14.09364857673645,"['No.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,"['No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0
12535,"[12.54407024383545, 11.833990097045898, 10.594411849975586, 11.269553184509277, 19.933319091796875, 11.83624267578125, 11.992650985717773, 12.423559188842773, 15.589192390441895, 18.401206970214844, 14.038492202758789, 14.721232414245605, 14.67178726196289, 23.92251205444336, 11.793848991394043, 10.834389686584473, 19.136661529541016, 11.254785537719727, 9.166156768798828, 12.111846923828125]","[12.54407024383545, 11.833990097045898, 10.594411849975586, 11.269553184509277, 19.933319091796875, 11.83624267578125, 11.992650985717773, 12.423559188842773, 15.589192390441895, 18.401206970214844, 14.038492202758789, 14.721232414245605, 14.67178726196289, 23.92251205444336, 11.793848991394043, 10.834389686584473, 19.136661529541016, 11.254785537719727, 9.166156768798828, 12.111846923828125]",13.903495502471923,"['No.<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,"['No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0
12536,"[12.016023635864258, 13.685060501098633, 12.026124954223633, 12.031641006469727, 14.011063575744629, 13.691024780273438, 9.077627182006836, 15.2257080078125, 17.035140991210938, 15.762410163879395, 14.000873565673828, 13.749049186706543, 15.098634719848633, 15.479835510253906, 15.860173225402832, 14.706097602844238, 11.942729949951172, 10.817818641662598, 17.259401321411133, 10.506570816040039]","[12.016023635864258, 13.685060501098633, 12.026124954223633, 12.031641006469727, 14.011063575744629, 13.691024780273438, 9.077627182006836, 15.2257080078125, 17.035140991210938, 15.762410163879395, 14.000873565673828, 13.749049186706543, 15.098634719848633, 15.479835510253906, 15.860173225402832, 14.706097602844238, 11.942729949951172, 10.817818641662598, 17.259401321411133, 10.506570816040039]",13.699150466918946,"['No<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,"['No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0
12537,"[16.57168960571289, 12.483640670776367, 23.395809173583984, 15.756929397583008, 15.573742866516113, 22.668107986450195, 13.0362548828125, 21.0269775390625, 15.778617858886719, 12.887245178222656, 15.977737426757812, 11.280563354492188, 27.147907257080078, 9.66490364074707, 18.78125, 17.38929557800293, 24.468175888061523, 11.527438163757324, 11.21718978881836, 13.291824340820312]","[16.57168960571289, 12.483640670776367, 23.395809173583984, 15.756929397583008, 15.573742866516113, 22.668107986450195, 13.0362548828125, 21.0269775390625, 15.778617858886719, 12.887245178222656, 15.977737426757812, 11.280563354492188, 27.147907257080078, 9.66490364074707, 18.78125, 17.38929557800293, 24.468175888061523, 11.527438163757324, 11.21718978881836, 13.291824340820312]",16.496265029907228,"['No<|eot_id|>', 'No.<|eot_id|>', '**Yes**<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', '**Answer:** No<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'Yes.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', '**No**<|eot_id|>']","['no', 'no', 'yes', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'yes', 'no', 'no', 'no']",0.1,"['No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0
12538,"[13.36488151550293, 10.411230087280273, 13.744588851928711, 11.001359939575195, 21.553728103637695, 10.449592590332031, 14.226078033447266, 12.103243827819824, 21.984363555908203, 15.825183868408203, 14.46862506866455, 13.546645164489746, 11.467597007751465, 15.765912055969238, 9.483705520629883, 16.073169708251953, 14.64531135559082, 16.364913940429688, 14.984956741333008, 14.878067016601562]","[13.36488151550293, 10.411230087280273, 13.744588851928711, 11.001359939575195, 21.553728103637695, 10.449592590332031, 14.226078033447266, 12.103243827819824, 21.984363555908203, 15.825183868408203, 14.46862506866455, 13.546645164489746, 11.467597007751465, 15.765912055969238, 9.483705520629883, 16.073169708251953, 14.64531135559082, 16.364913940429688, 14.984956741333008, 14.878067016601562]",14.317157697677612,"['No.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No.<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>', 'No<|eot_id|>']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0,"['No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No', 'No']","['no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no', 'no']",0.0
